"id","x","y","type"
5142,716255,5410601,"building"
5143,716255,5410601,"building"
5144,716255,5410601,"building"
5145,716255,5410601,"building"
5146,716255,5410601,"building"
5147,716255,5410601,"building"
5148,716255,5410601,"building"
5149,716255,5410601,"building"
5150,716255,5410601,"building"
5151,716255,5410601,"building"
5152,716255,5410601,"building"
5153,716255,5410601,"building"
5154,716255,5410601,"building"
5155,716255,5410601,"building"
5156,716255,5410601,"building"
5157,716255,5410601,"building"
5158,716255,5410601,"building"
5159,716255,5410601,"building"
5160,716455,5410601,"building"
5161,716455,5410601,"building"
5162,716455,5410601,"building"
5163,716455,5410601,"building"
5164,716455,5410601,"building"
5165,716455,5410601,"building"
5166,716455,5410601,"building"
5167,716455,5410601,"building"
5168,716455,5410601,"building"
5169,716455,5410601,"building"
5170,716455,5410601,"building"
5171,716455,5410601,"building"
5172,716455,5410601,"building"
5173,716455,5410601,"building"
5174,716455,5410601,"building"
5175,716455,5410601,"building"
5176,716455,5410601,"building"
5177,716455,5410601,"building"
5178,716455,5410601,"building"
5179,716455,5410601,"building"
5180,717055,5410601,"building"
5181,718655,5410601,"building"
5182,718655,5410601,"building"
5183,718655,5410601,"building"
5184,723055,5410601,"building"
5185,723055,5410601,"building"
5186,723055,5410601,"building"
5187,723055,5410601,"building"
5188,723055,5410601,"building"
5189,723055,5410601,"building"
5190,723055,5410601,"building"
5191,723055,5410601,"building"
5192,723055,5410601,"building"
5193,723055,5410601,"building"
5194,723055,5410601,"building"
5195,723055,5410601,"building"
5196,723055,5410601,"building"
5197,723055,5410601,"building"
5198,723055,5410601,"building"
5199,723055,5410601,"building"
5200,723055,5410601,"building"
5201,723055,5410601,"building"
5202,723055,5410601,"building"
5203,723255,5410601,"building"
5204,723255,5410601,"building"
5205,723255,5410601,"building"
5206,723255,5410601,"building"
5207,723255,5410601,"building"
5208,723255,5410601,"building"
5209,723255,5410601,"building"
5210,723255,5410601,"building"
5211,723255,5410601,"building"
5212,723255,5410601,"building"
5213,723255,5410601,"building"
5214,723255,5410601,"building"
5215,723255,5410601,"building"
5216,723255,5410601,"building"
5217,723255,5410601,"building"
5218,723255,5410601,"building"
5219,723255,5410601,"building"
5220,723255,5410601,"building"
5221,723255,5410601,"building"
5222,723255,5410601,"building"
5223,723255,5410601,"building"
5224,723255,5410601,"building"
5225,723255,5410601,"building"
5226,723255,5410601,"building"
5227,723255,5410601,"building"
5228,723255,5410601,"building"
5229,723255,5410601,"building"
5230,723255,5410601,"building"
5231,723255,5410601,"building"
5232,723255,5410601,"building"
5233,723255,5410601,"building"
5234,723255,5410601,"building"
5235,723255,5410601,"building"
5236,723255,5410601,"building"
5237,723255,5410601,"building"
5238,723255,5410601,"building"
5239,723255,5410601,"building"
5240,723255,5410601,"building"
5241,723255,5410601,"building"
5242,723255,5410601,"building"
5243,723255,5410601,"building"
5244,723255,5410601,"building"
5245,723255,5410601,"building"
5246,723255,5410601,"building"
5247,723255,5410601,"building"
5248,724055,5410601,"building"
5249,724055,5410601,"building"
5250,724055,5410601,"building"
5251,724055,5410601,"building"
5252,724055,5410601,"building"
5253,724255,5410601,"building"
5254,724255,5410601,"building"
5255,724255,5410601,"building"
5256,724255,5410601,"building"
5257,724255,5410601,"building"
5258,724255,5410601,"building"
5259,724255,5410601,"building"
5260,724255,5410601,"building"
5261,724255,5410601,"building"
5262,724255,5410601,"building"
5263,724255,5410601,"building"
5264,724255,5410601,"building"
5265,724255,5410601,"building"
5266,724255,5410601,"building"
5267,724255,5410601,"building"
5268,724255,5410601,"building"
5269,724255,5410601,"building"
5270,724255,5410601,"building"
5271,724255,5410601,"building"
5272,724255,5410601,"building"
5273,724255,5410601,"building"
5274,724255,5410601,"building"
5275,716455,5410801,"building"
5276,717255,5410801,"building"
5277,717455,5410801,"building"
5278,717455,5410801,"building"
5279,717455,5410801,"building"
5280,717455,5410801,"building"
5281,717455,5410801,"building"
5282,717455,5410801,"building"
5283,717455,5410801,"building"
5284,718455,5410801,"building"
5285,718455,5410801,"building"
5286,718455,5410801,"building"
5287,718455,5410801,"building"
5288,718455,5410801,"building"
5289,718655,5410801,"building"
5290,718655,5410801,"building"
5291,718655,5410801,"building"
5292,718655,5410801,"building"
5293,718655,5410801,"building"
5294,718655,5410801,"building"
5295,718655,5410801,"building"
5296,718655,5410801,"building"
5297,718655,5410801,"building"
5298,723255,5410801,"building"
5299,723255,5410801,"building"
5300,723255,5410801,"building"
5301,723255,5410801,"building"
5302,723255,5410801,"building"
5303,723255,5410801,"building"
5304,723255,5410801,"building"
5305,723255,5410801,"building"
5306,723255,5410801,"building"
5307,723255,5410801,"building"
5308,723255,5410801,"building"
5309,723255,5410801,"building"
5310,723855,5410801,"building"
5311,723855,5410801,"building"
5312,723855,5410801,"building"
5313,723855,5410801,"building"
5314,723855,5410801,"building"
5315,723855,5410801,"building"
5316,723855,5410801,"building"
5317,723855,5410801,"building"
5318,723855,5410801,"building"
5319,723855,5410801,"building"
5320,723855,5410801,"building"
5321,723855,5410801,"building"
5322,718455,5411001,"building"
5323,718455,5411001,"building"
5324,718455,5411001,"building"
5325,721655,5411001,"building"
5326,721655,5411001,"building"
5327,721655,5411001,"building"
5328,721655,5411001,"building"
5329,723255,5411001,"building"
5330,723255,5411001,"building"
5331,723655,5411001,"building"
5332,723655,5411001,"building"
5333,723655,5411001,"building"
5334,723855,5411001,"building"
5335,723855,5411001,"building"
5336,723855,5411001,"building"
5337,723855,5411001,"building"
5338,714455,5411201,"building"
5339,715255,5411201,"building"
5340,715255,5411201,"building"
5341,715255,5411201,"building"
5342,715255,5411201,"building"
5343,715255,5411201,"building"
5344,715255,5411201,"building"
5345,721655,5411201,"building"
5346,723255,5411201,"building"
5347,723255,5411201,"building"
5348,723255,5411201,"building"
5349,723255,5411201,"building"
5350,723255,5411201,"building"
5351,723255,5411201,"building"
5352,723255,5411201,"building"
5353,723255,5411201,"building"
5354,723255,5411201,"building"
5355,723255,5411201,"building"
5356,723255,5411201,"building"
5357,723255,5411201,"building"
5358,723255,5411201,"building"
5359,723255,5411201,"building"
5360,723255,5411201,"building"
5361,723255,5411201,"building"
5362,723255,5411201,"building"
5363,723255,5411201,"building"
5364,723255,5411201,"building"
5365,723255,5411201,"building"
5366,723255,5411201,"building"
5367,723255,5411201,"building"
5368,723255,5411201,"building"
5369,723255,5411201,"building"
5370,723255,5411201,"building"
5371,723255,5411201,"building"
5372,723255,5411201,"building"
5373,723255,5411201,"building"
5374,723255,5411201,"building"
5375,723255,5411201,"building"
5376,723255,5411201,"building"
5377,723255,5411201,"building"
5378,723255,5411201,"building"
5379,723255,5411201,"building"
5380,723255,5411201,"building"
5381,723255,5411201,"building"
5382,723255,5411201,"building"
5383,723255,5411201,"building"
5384,723255,5411201,"building"
5385,723255,5411201,"building"
5386,723255,5411201,"building"
5387,723255,5411201,"building"
5388,723255,5411201,"building"
5389,723455,5411201,"building"
5390,723455,5411201,"building"
5391,723455,5411201,"building"
5392,723455,5411201,"building"
5393,723455,5411201,"building"
5394,723455,5411201,"building"
5395,723455,5411201,"building"
5396,723455,5411201,"building"
5397,723455,5411201,"building"
5398,723455,5411201,"building"
5399,723455,5411201,"building"
5400,723455,5411201,"building"
5401,723455,5411201,"building"
5402,723455,5411201,"building"
5403,723455,5411201,"building"
5404,723455,5411201,"building"
5405,723455,5411201,"building"
5406,723455,5411201,"building"
5407,723455,5411201,"building"
5408,723455,5411201,"building"
5409,723455,5411201,"building"
5410,723455,5411201,"building"
5411,723455,5411201,"building"
5412,723455,5411201,"building"
5413,723455,5411201,"building"
5414,723455,5411201,"building"
5415,723455,5411201,"building"
5416,723455,5411201,"building"
5417,723455,5411201,"building"
5418,723455,5411201,"building"
5419,723455,5411201,"building"
5420,723455,5411201,"building"
5421,723455,5411201,"building"
5422,723455,5411201,"building"
5423,723455,5411201,"building"
5424,723455,5411201,"building"
5425,723455,5411201,"building"
5426,723455,5411201,"building"
5427,723455,5411201,"building"
5428,723455,5411201,"building"
5429,723455,5411201,"building"
5430,723455,5411201,"building"
5431,723455,5411201,"building"
5432,723455,5411201,"building"
5433,723655,5411201,"building"
5434,723655,5411201,"building"
5435,723655,5411201,"building"
5436,723655,5411201,"building"
5437,723655,5411201,"building"
5438,723655,5411201,"building"
5439,723655,5411201,"building"
5440,723655,5411201,"building"
5441,723655,5411201,"building"
5442,723655,5411201,"building"
5443,723855,5411201,"building"
5444,727855,5411201,"building"
5445,727855,5411201,"building"
5446,727855,5411201,"building"
5447,727855,5411201,"building"
5448,728055,5411201,"building"
5449,728055,5411201,"building"
5450,728055,5411201,"building"
5451,714455,5411401,"building"
5452,714655,5411401,"building"
5453,722655,5411401,"building"
5454,722655,5411401,"building"
5455,722855,5411401,"building"
5456,723055,5411401,"building"
5457,723055,5411401,"building"
5458,723055,5411401,"building"
5459,723255,5411401,"building"
5460,723255,5411401,"building"
5461,723255,5411401,"building"
5462,723255,5411401,"building"
5463,723255,5411401,"building"
5464,723255,5411401,"building"
5465,723255,5411401,"building"
5466,723255,5411401,"building"
5467,723255,5411401,"building"
5468,723255,5411401,"building"
5469,723255,5411401,"building"
5470,723255,5411401,"building"
5471,723255,5411401,"building"
5472,723255,5411401,"building"
5473,723255,5411401,"building"
5474,723255,5411401,"building"
5475,723255,5411401,"building"
5476,723255,5411401,"building"
5477,723255,5411401,"building"
5478,723255,5411401,"building"
5479,723255,5411401,"building"
5480,723255,5411401,"building"
5481,723255,5411401,"building"
5482,723255,5411401,"building"
5483,723255,5411401,"building"
5484,723255,5411401,"building"
5485,723255,5411401,"building"
5486,723255,5411401,"building"
5487,723255,5411401,"building"
5488,723255,5411401,"building"
5489,723255,5411401,"building"
5490,723255,5411401,"building"
5491,723255,5411401,"building"
5492,723255,5411401,"building"
5493,723255,5411401,"building"
5494,723255,5411401,"building"
5495,723255,5411401,"building"
5496,723255,5411401,"building"
5497,723255,5411401,"building"
5498,723255,5411401,"building"
5499,723255,5411401,"building"
5500,723255,5411401,"building"
5501,723455,5411401,"building"
5502,723455,5411401,"building"
5503,723455,5411401,"building"
5504,723455,5411401,"building"
5505,723455,5411401,"building"
5506,723455,5411401,"building"
5507,723455,5411401,"building"
5508,723455,5411401,"building"
5509,723455,5411401,"building"
5510,723455,5411401,"building"
5511,723455,5411401,"building"
5512,723455,5411401,"building"
5513,723455,5411401,"building"
5514,723455,5411401,"building"
5515,723455,5411401,"building"
5516,723455,5411401,"building"
5517,723455,5411401,"building"
5518,723455,5411401,"building"
5519,723455,5411401,"building"
5520,723455,5411401,"building"
5521,723455,5411401,"building"
5522,723455,5411401,"building"
5523,723455,5411401,"building"
5524,723455,5411401,"building"
5525,723455,5411401,"building"
5526,723455,5411401,"building"
5527,723455,5411401,"building"
5528,723455,5411401,"building"
5529,723455,5411401,"building"
5530,723455,5411401,"building"
5531,723455,5411401,"building"
5532,723455,5411401,"building"
5533,723455,5411401,"building"
5534,723455,5411401,"building"
5535,723455,5411401,"building"
5536,723455,5411401,"building"
5537,723455,5411401,"building"
5538,723455,5411401,"building"
5539,723455,5411401,"building"
5540,723455,5411401,"building"
5541,723455,5411401,"building"
5542,723455,5411401,"building"
5543,723455,5411401,"building"
5544,723455,5411401,"building"
5545,723455,5411401,"building"
5546,723455,5411401,"building"
5547,723455,5411401,"building"
5548,723455,5411401,"building"
5549,723455,5411401,"building"
5550,723455,5411401,"building"
5551,723455,5411401,"building"
5552,723455,5411401,"building"
5553,723455,5411401,"building"
5554,723455,5411401,"building"
5555,723455,5411401,"building"
5556,723455,5411401,"building"
5557,723455,5411401,"building"
5558,723455,5411401,"building"
5559,723455,5411401,"building"
5560,723655,5411401,"building"
5561,723655,5411401,"building"
5562,723655,5411401,"building"
5563,723655,5411401,"building"
5564,723655,5411401,"building"
5565,723655,5411401,"building"
5566,723655,5411401,"building"
5567,723655,5411401,"building"
5568,723655,5411401,"building"
5569,723655,5411401,"building"
5570,723655,5411401,"building"
5571,723655,5411401,"building"
5572,723655,5411401,"building"
5573,723655,5411401,"building"
5574,723655,5411401,"building"
5575,723655,5411401,"building"
5576,723655,5411401,"building"
5577,723655,5411401,"building"
5578,723655,5411401,"building"
5579,723655,5411401,"building"
5580,723655,5411401,"building"
5581,723655,5411401,"building"
5582,727655,5411401,"building"
5583,727655,5411401,"building"
5584,727655,5411401,"building"
5585,727855,5411401,"building"
5586,727855,5411401,"building"
5587,727855,5411401,"building"
5588,727855,5411401,"building"
5589,727855,5411401,"building"
5590,727855,5411401,"building"
5591,728055,5411401,"building"
5592,728055,5411401,"building"
5593,728055,5411401,"building"
5594,728055,5411401,"building"
5595,728055,5411401,"building"
5596,715855,5411601,"building"
5597,723055,5411601,"building"
5598,723055,5411601,"building"
5599,723055,5411601,"building"
5600,723055,5411601,"building"
5601,723055,5411601,"building"
5602,723055,5411601,"building"
5603,723055,5411601,"building"
5604,723055,5411601,"building"
5605,723055,5411601,"building"
5606,723055,5411601,"building"
5607,723055,5411601,"building"
5608,723055,5411601,"building"
5609,723055,5411601,"building"
5610,723055,5411601,"building"
5611,723055,5411601,"building"
5612,723255,5411601,"building"
5613,723255,5411601,"building"
5614,723255,5411601,"building"
5615,723255,5411601,"building"
5616,723255,5411601,"building"
5617,723255,5411601,"building"
5618,723255,5411601,"building"
5619,723255,5411601,"building"
5620,723255,5411601,"building"
5621,723255,5411601,"building"
5622,723255,5411601,"building"
5623,723255,5411601,"building"
5624,723255,5411601,"building"
5625,723255,5411601,"building"
5626,723255,5411601,"building"
5627,723255,5411601,"building"
5628,723255,5411601,"building"
5629,723255,5411601,"building"
5630,723255,5411601,"building"
5631,723255,5411601,"building"
5632,723255,5411601,"building"
5633,723255,5411601,"building"
5634,723255,5411601,"building"
5635,723255,5411601,"building"
5636,723255,5411601,"building"
5637,723255,5411601,"building"
5638,723255,5411601,"building"
5639,723255,5411601,"building"
5640,723255,5411601,"building"
5641,723255,5411601,"building"
5642,723255,5411601,"building"
5643,723255,5411601,"building"
5644,723255,5411601,"building"
5645,723455,5411601,"building"
5646,723455,5411601,"building"
5647,723455,5411601,"building"
5648,723455,5411601,"building"
5649,723455,5411601,"building"
5650,723455,5411601,"building"
5651,723455,5411601,"building"
5652,723455,5411601,"building"
5653,723455,5411601,"building"
5654,723455,5411601,"building"
5655,723455,5411601,"building"
5656,723455,5411601,"building"
5657,723455,5411601,"building"
5658,723455,5411601,"building"
5659,723455,5411601,"building"
5660,723455,5411601,"building"
5661,723455,5411601,"building"
5662,723455,5411601,"building"
5663,723455,5411601,"building"
5664,723455,5411601,"building"
5665,723455,5411601,"building"
5666,723455,5411601,"building"
5667,723455,5411601,"building"
5668,723455,5411601,"building"
5669,723455,5411601,"building"
5670,723455,5411601,"building"
5671,723655,5411601,"building"
5672,723655,5411601,"building"
5673,723655,5411601,"building"
5674,723655,5411601,"building"
5675,723655,5411601,"building"
5676,723655,5411601,"building"
5677,723655,5411601,"building"
5678,723655,5411601,"building"
5679,723655,5411601,"building"
5680,723655,5411601,"building"
5681,723655,5411601,"building"
5682,723655,5411601,"building"
5683,723655,5411601,"building"
5684,723655,5411601,"building"
5685,723655,5411601,"building"
5686,723655,5411601,"building"
5687,723655,5411601,"building"
5688,723655,5411601,"building"
5689,723655,5411601,"building"
5690,723655,5411601,"building"
5691,723655,5411601,"building"
5692,723655,5411601,"building"
5693,723655,5411601,"building"
5694,723655,5411601,"building"
5695,723655,5411601,"building"
5696,723655,5411601,"building"
5697,723655,5411601,"building"
5698,723655,5411601,"building"
5699,723655,5411601,"building"
5700,723655,5411601,"building"
5701,723655,5411601,"building"
5702,723655,5411601,"building"
5703,723655,5411601,"building"
5704,723655,5411601,"building"
5705,723855,5411601,"building"
5706,723855,5411601,"building"
5707,723855,5411601,"building"
5708,723855,5411601,"building"
5709,723855,5411601,"building"
5710,723855,5411601,"building"
5711,723855,5411601,"building"
5712,723855,5411601,"building"
5713,723855,5411601,"building"
5714,727655,5411601,"building"
5715,727655,5411601,"building"
5716,727655,5411601,"building"
5717,727655,5411601,"building"
5718,727855,5411601,"building"
5719,727855,5411601,"building"
5720,727855,5411601,"building"
5721,727855,5411601,"building"
5722,727855,5411601,"building"
5723,727855,5411601,"building"
5724,728055,5411601,"building"
5725,728055,5411601,"building"
5726,728055,5411601,"building"
5727,715855,5411801,"building"
5728,722855,5411801,"building"
5729,723255,5411801,"building"
5730,723255,5411801,"building"
5731,723255,5411801,"building"
5732,723255,5411801,"building"
5733,723255,5411801,"building"
5734,723255,5411801,"building"
5735,723255,5411801,"building"
5736,723255,5411801,"building"
5737,723255,5411801,"building"
5738,723255,5411801,"building"
5739,723255,5411801,"building"
5740,723255,5411801,"building"
5741,723255,5411801,"building"
5742,723255,5411801,"building"
5743,723255,5411801,"building"
5744,723255,5411801,"building"
5745,723255,5411801,"building"
5746,723255,5411801,"building"
5747,723255,5411801,"building"
5748,723255,5411801,"building"
5749,723255,5411801,"building"
5750,723255,5411801,"building"
5751,723255,5411801,"building"
5752,723255,5411801,"building"
5753,723255,5411801,"building"
5754,723255,5411801,"building"
5755,723255,5411801,"building"
5756,723255,5411801,"building"
5757,723255,5411801,"building"
5758,723255,5411801,"building"
5759,723255,5411801,"building"
5760,723255,5411801,"building"
5761,723255,5411801,"building"
5762,723255,5411801,"building"
5763,723255,5411801,"building"
5764,723255,5411801,"building"
5765,723255,5411801,"building"
5766,723255,5411801,"building"
5767,723255,5411801,"building"
5768,723255,5411801,"building"
5769,723255,5411801,"building"
5770,723255,5411801,"building"
5771,723255,5411801,"building"
5772,723255,5411801,"building"
5773,723255,5411801,"building"
5774,723255,5411801,"building"
5775,723255,5411801,"building"
5776,723255,5411801,"building"
5777,723255,5411801,"building"
5778,723255,5411801,"building"
5779,723255,5411801,"building"
5780,723255,5411801,"building"
5781,723255,5411801,"building"
5782,723255,5411801,"building"
5783,723255,5411801,"building"
5784,723255,5411801,"building"
5785,723255,5411801,"building"
5786,723255,5411801,"building"
5787,723255,5411801,"building"
5788,723255,5411801,"building"
5789,723255,5411801,"building"
5790,723255,5411801,"building"
5791,723455,5411801,"building"
5792,723455,5411801,"building"
5793,723455,5411801,"building"
5794,723455,5411801,"building"
5795,723455,5411801,"building"
5796,723455,5411801,"building"
5797,723455,5411801,"building"
5798,723455,5411801,"building"
5799,723455,5411801,"building"
5800,723455,5411801,"building"
5801,723455,5411801,"building"
5802,723455,5411801,"building"
5803,723455,5411801,"building"
5804,723455,5411801,"building"
5805,723455,5411801,"building"
5806,723455,5411801,"building"
5807,723455,5411801,"building"
5808,723455,5411801,"building"
5809,723455,5411801,"building"
5810,723455,5411801,"building"
5811,723455,5411801,"building"
5812,723455,5411801,"building"
5813,723455,5411801,"building"
5814,723455,5411801,"building"
5815,723455,5411801,"building"
5816,723455,5411801,"building"
5817,723455,5411801,"building"
5818,723455,5411801,"building"
5819,723455,5411801,"building"
5820,723455,5411801,"building"
5821,723455,5411801,"building"
5822,723455,5411801,"building"
5823,723455,5411801,"building"
5824,723455,5411801,"building"
5825,723455,5411801,"building"
5826,723455,5411801,"building"
5827,723455,5411801,"building"
5828,723455,5411801,"building"
5829,723455,5411801,"building"
5830,723455,5411801,"building"
5831,723455,5411801,"building"
5832,723455,5411801,"building"
5833,723455,5411801,"building"
5834,723455,5411801,"building"
5835,723455,5411801,"building"
5836,723455,5411801,"building"
5837,723455,5411801,"building"
5838,723455,5411801,"building"
5839,723455,5411801,"building"
5840,723455,5411801,"building"
5841,723455,5411801,"building"
5842,723455,5411801,"building"
5843,723455,5411801,"building"
5844,723455,5411801,"building"
5845,723455,5411801,"building"
5846,723455,5411801,"building"
5847,723455,5411801,"building"
5848,723455,5411801,"building"
5849,723455,5411801,"building"
5850,723455,5411801,"building"
5851,723455,5411801,"building"
5852,723455,5411801,"building"
5853,723455,5411801,"building"
5854,723455,5411801,"building"
5855,723455,5411801,"building"
5856,723455,5411801,"building"
5857,723455,5411801,"building"
5858,723455,5411801,"building"
5859,723455,5411801,"building"
5860,723455,5411801,"building"
5861,723455,5411801,"building"
5862,723455,5411801,"building"
5863,723455,5411801,"building"
5864,723455,5411801,"building"
5865,723455,5411801,"building"
5866,723455,5411801,"building"
5867,723455,5411801,"building"
5868,723455,5411801,"building"
5869,723455,5411801,"building"
5870,723455,5411801,"building"
5871,723455,5411801,"building"
5872,723455,5411801,"building"
5873,723455,5411801,"building"
5874,723455,5411801,"building"
5875,723455,5411801,"building"
5876,723455,5411801,"building"
5877,723455,5411801,"building"
5878,723455,5411801,"building"
5879,723455,5411801,"building"
5880,723455,5411801,"building"
5881,723655,5411801,"building"
5882,723655,5411801,"building"
5883,723655,5411801,"building"
5884,723655,5411801,"building"
5885,723655,5411801,"building"
5886,723655,5411801,"building"
5887,723655,5411801,"building"
5888,723655,5411801,"building"
5889,723655,5411801,"building"
5890,723655,5411801,"building"
5891,723655,5411801,"building"
5892,723655,5411801,"building"
5893,723655,5411801,"building"
5894,723655,5411801,"building"
5895,723655,5411801,"building"
5896,723655,5411801,"building"
5897,723655,5411801,"building"
5898,723655,5411801,"building"
5899,723655,5411801,"building"
5900,723655,5411801,"building"
5901,723655,5411801,"building"
5902,723655,5411801,"building"
5903,723655,5411801,"building"
5904,723655,5411801,"building"
5905,723655,5411801,"building"
5906,723655,5411801,"building"
5907,723655,5411801,"building"
5908,723655,5411801,"building"
5909,723655,5411801,"building"
5910,723655,5411801,"building"
5911,723655,5411801,"building"
5912,723655,5411801,"building"
5913,723655,5411801,"building"
5914,723655,5411801,"building"
5915,723655,5411801,"building"
5916,723655,5411801,"building"
5917,723655,5411801,"building"
5918,723655,5411801,"building"
5919,723655,5411801,"building"
5920,723655,5411801,"building"
5921,723655,5411801,"building"
5922,723655,5411801,"building"
5923,723655,5411801,"building"
5924,723655,5411801,"building"
5925,723655,5411801,"building"
5926,723655,5411801,"building"
5927,723655,5411801,"building"
5928,723655,5411801,"building"
5929,723655,5411801,"building"
5930,723655,5411801,"building"
5931,723655,5411801,"building"
5932,723655,5411801,"building"
5933,723655,5411801,"building"
5934,723655,5411801,"building"
5935,723655,5411801,"building"
5936,723655,5411801,"building"
5937,723655,5411801,"building"
5938,723655,5411801,"building"
5939,723655,5411801,"building"
5940,723655,5411801,"building"
5941,723655,5411801,"building"
5942,723655,5411801,"building"
5943,723655,5411801,"building"
5944,723655,5411801,"building"
5945,723655,5411801,"building"
5946,723655,5411801,"building"
5947,723655,5411801,"building"
5948,723655,5411801,"building"
5949,723655,5411801,"building"
5950,723655,5411801,"building"
5951,723655,5411801,"building"
5952,723855,5411801,"building"
5953,723855,5411801,"building"
5954,723855,5411801,"building"
5955,723855,5411801,"building"
5956,723855,5411801,"building"
5957,723855,5411801,"building"
5958,723855,5411801,"building"
5959,723855,5411801,"building"
5960,723855,5411801,"building"
5961,723855,5411801,"building"
5962,723855,5411801,"building"
5963,723855,5411801,"building"
5964,723855,5411801,"building"
5965,723855,5411801,"building"
5966,723855,5411801,"building"
5967,723855,5411801,"building"
5968,723855,5411801,"building"
5969,723855,5411801,"building"
5970,723855,5411801,"building"
5971,723855,5411801,"building"
5972,723855,5411801,"building"
5973,723855,5411801,"building"
5974,723855,5411801,"building"
5975,723855,5411801,"building"
5976,723855,5411801,"building"
5977,723855,5411801,"building"
5978,723855,5411801,"building"
5979,723855,5411801,"building"
5980,723855,5411801,"building"
5981,723855,5411801,"building"
5982,723855,5411801,"building"
5983,723855,5411801,"building"
5984,723855,5411801,"building"
5985,723855,5411801,"building"
5986,723855,5411801,"building"
5987,723855,5411801,"building"
5988,723855,5411801,"building"
5989,723855,5411801,"building"
5990,723855,5411801,"building"
5991,723855,5411801,"building"
5992,723855,5411801,"building"
5993,723855,5411801,"building"
5994,723855,5411801,"building"
5995,723855,5411801,"building"
5996,723855,5411801,"building"
5997,723855,5411801,"building"
5998,723855,5411801,"building"
5999,723855,5411801,"building"
6000,723855,5411801,"building"
6001,723855,5411801,"building"
6002,723855,5411801,"building"
6003,723855,5411801,"building"
6004,723855,5411801,"building"
6005,723855,5411801,"building"
6006,723855,5411801,"building"
6007,723855,5411801,"building"
6008,723855,5411801,"building"
6009,723855,5411801,"building"
6010,723855,5411801,"building"
6011,723855,5411801,"building"
6012,723855,5411801,"building"
6013,723855,5411801,"building"
6014,723855,5411801,"building"
6015,723855,5411801,"building"
6016,723855,5411801,"building"
6017,723855,5411801,"building"
6018,723855,5411801,"building"
6019,723855,5411801,"building"
6020,723855,5411801,"building"
6021,723855,5411801,"building"
6022,723855,5411801,"building"
6023,723855,5411801,"building"
6024,723855,5411801,"building"
6025,723855,5411801,"building"
6026,723855,5411801,"building"
6027,723855,5411801,"building"
6028,723855,5411801,"building"
6029,724055,5411801,"building"
6030,724055,5411801,"building"
6031,724055,5411801,"building"
6032,724055,5411801,"building"
6033,724055,5411801,"building"
6034,724055,5411801,"building"
6035,724055,5411801,"building"
6036,726655,5411801,"building"
6037,726655,5411801,"building"
6038,726655,5411801,"building"
6039,726855,5411801,"building"
6040,727855,5411801,"building"
6041,727855,5411801,"building"
6042,723055,5412001,"building"
6043,723055,5412001,"building"
6044,723055,5412001,"building"
6045,723055,5412001,"building"
6046,723055,5412001,"building"
6047,723055,5412001,"building"
6048,723055,5412001,"building"
6049,723255,5412001,"building"
6050,723255,5412001,"building"
6051,723255,5412001,"building"
6052,723255,5412001,"building"
6053,723255,5412001,"building"
6054,723255,5412001,"building"
6055,723255,5412001,"building"
6056,723255,5412001,"building"
6057,723255,5412001,"building"
6058,723255,5412001,"building"
6059,723255,5412001,"building"
6060,723255,5412001,"building"
6061,723255,5412001,"building"
6062,723255,5412001,"building"
6063,723255,5412001,"building"
6064,723255,5412001,"building"
6065,723255,5412001,"building"
6066,723255,5412001,"building"
6067,723255,5412001,"building"
6068,723255,5412001,"building"
6069,723255,5412001,"building"
6070,723255,5412001,"building"
6071,723255,5412001,"building"
6072,723255,5412001,"building"
6073,723255,5412001,"building"
6074,723255,5412001,"building"
6075,723255,5412001,"building"
6076,723255,5412001,"building"
6077,723255,5412001,"building"
6078,723255,5412001,"building"
6079,723255,5412001,"building"
6080,723255,5412001,"building"
6081,723255,5412001,"building"
6082,723255,5412001,"building"
6083,723255,5412001,"building"
6084,723255,5412001,"building"
6085,723255,5412001,"building"
6086,723255,5412001,"building"
6087,723255,5412001,"building"
6088,723455,5412001,"building"
6089,723455,5412001,"building"
6090,723455,5412001,"building"
6091,723455,5412001,"building"
6092,723455,5412001,"building"
6093,723455,5412001,"building"
6094,723455,5412001,"building"
6095,723455,5412001,"building"
6096,723455,5412001,"building"
6097,723455,5412001,"building"
6098,723455,5412001,"building"
6099,723455,5412001,"building"
6100,723455,5412001,"building"
6101,723455,5412001,"building"
6102,723455,5412001,"building"
6103,723455,5412001,"building"
6104,723455,5412001,"building"
6105,723455,5412001,"building"
6106,723455,5412001,"building"
6107,723455,5412001,"building"
6108,723455,5412001,"building"
6109,723455,5412001,"building"
6110,723455,5412001,"building"
6111,723455,5412001,"building"
6112,723455,5412001,"building"
6113,723455,5412001,"building"
6114,723455,5412001,"building"
6115,723455,5412001,"building"
6116,723455,5412001,"building"
6117,723455,5412001,"building"
6118,723455,5412001,"building"
6119,723455,5412001,"building"
6120,723455,5412001,"building"
6121,723455,5412001,"building"
6122,723455,5412001,"building"
6123,723455,5412001,"building"
6124,723455,5412001,"building"
6125,723455,5412001,"building"
6126,723455,5412001,"building"
6127,723455,5412001,"building"
6128,723455,5412001,"building"
6129,723455,5412001,"building"
6130,723455,5412001,"building"
6131,723455,5412001,"building"
6132,723455,5412001,"building"
6133,723455,5412001,"building"
6134,723455,5412001,"building"
6135,723455,5412001,"building"
6136,723455,5412001,"building"
6137,723455,5412001,"building"
6138,723455,5412001,"building"
6139,723455,5412001,"building"
6140,723455,5412001,"building"
